"","PERMNO","TICKER","CUSIP","YEAR","MCAP","RET","rr1","rr2"
"257","10016","FIGIA","81002230","1986","2.479680e+05"," 4.247159e-01","-5.714300e-02"," 2.314740e+04"
"258","10016","FIGIA","81002230","1987","2.452440e+05"," 4.401024e-03"," 1.428565e-01"," 2.610783e+04"
"259","10016","FIGIA","81002230","1988","4.004140e+05"," 4.065262e-01","-4.095262e-01"," 2.172015e+04"
"260","10016","FIGIA","81002230","1989","2.945800e+05","-1.076158e-01","-2.469167e-02"," 3.948120e+04"
"261","10016","FIGIA","81002230","1990","1.869863e+05","-3.474839e-01"," 3.355737e-02"," 1.748790e+05"
"262","10016","FIGIA","81002230","1991","1.801205e+05","-4.533170e-03"," 4.145205e-01"," 2.216022e+05"
"263","10016","FIGIA","81002230","1992","2.272305e+05"," 2.999710e-01"," 4.810644e-01"," 2.674959e+05"
"264","10016","FIGIA","81002230","1993","1.873574e+05","-1.655689e-01"," 9.991549e-01"," 2.865188e+05"
"265","10016","FIGIA","81002230","1994","8.388188e+04","-5.504583e-01"," 8.080811e-01"," 3.123509e+05"
"266","10016","FIGIA","81002230","1995","1.416291e+05"," 6.938762e-01","-3.464863e-01"," 2.864548e+05"
"267","10016","FIGIA","81002230","1996","1.643400e+05"," 1.566273e-01","-3.366748e-01"," 2.439475e+05"
"268","10016","FIGIA","81002230","1997","1.801931e+05"," 9.374878e-02","-1.655813e-01"," 2.400594e+05"
"269","10016","SCTT","81002230","1998","3.006538e+05"," 2.595226e-01","-2.604657e-01"," 2.370381e+05"
"270","10016","SCTT","81002230","1999","3.372774e+05"," 1.417765e-01","-6.626702e-01"," 2.158898e+05"
"271","10016","SCTT","81002230","2000","3.795695e+05"," 1.854307e-01"," 1.566267e-01"," 1.590341e+05"
"272","10016","SCTT","81002230","2001","3.986540e+05"," 5.027881e-02","-3.061407e-02"," 1.761548e+05"
"273","10017","CCUR","20670910","1986","1.863388e+05","-2.307688e-01"," 8.162891e-02"," 1.778549e+05"
"274","10017","CCUR","20670910","1987","1.950580e+05"," 4.615352e-02"," 3.265373e-01"," 1.817506e+05"
"275","10017","CCUR","20670910","1988","2.234906e+05"," 1.397052e-01"," 6.020540e-01"," 2.154849e+05"
"276","10018","DCIS","24750910","1986","2.705125e+03","-7.205883e-01"," 4.189913e-02"," 3.919391e+05"
"277","10018","DCIS","24750910","1987","6.406875e+02","-7.631575e-01","-3.428566e-02"," 2.445551e+05"
"278","10018","DCIS","24750910","1988","3.915426e+02","-3.888890e-01","-2.397709e-01"," 1.875588e+05"
"279","10018","DCIS","24750910","1989","8.282813e+02"," 6.363631e-01","-2.046877e-01"," 1.905684e+05"
"280","10018","DCIS","24750910","1990","2.159312e+03"," 1.500002e+00"," 1.492500e-02"," 9.256800e+03"
"281","10018","DCIS","24750910","1991","3.598843e+03"," 6.666687e-01","-7.164177e-01"," 6.474740e+03"
"282","10018","DCIS","24750910","1992","6.142000e+03"," 7.066658e-01","-9.402984e-01"," 3.839895e+03"
"283","10018","DCIS","24750910","1993","5.959625e+03","-5.624998e-01","-9.589551e-01"," 2.784722e+03"
"284","10018","DCIS","24750910","1994","6.812000e+03"," 1.428572e-01","-9.216417e-01"," 2.265043e+03"
"285","10018","DCIS","24750910","1995","8.515000e+02","-8.750000e-01"," 1.045455e+00"," 2.017817e+03"
"286","10019","IFRS","44950710","1986","6.020625e+04","-1.567570e-01"," 2.409104e+00"," 2.112245e+03"
"287","10019","IFRS","44950710","1987","4.476875e+04","-2.471157e-01"," 5.909122e+00"," 2.733333e+03"
"288","10019","IFRS","44950710","1988","6.361300e+04"," 5.452460e-01"," 1.909108e+00"," 4.220564e+03"
"289","10019","IFRS","44950710","1989","8.226625e+04"," 2.500019e-01"," 1.909109e+00"," 4.545245e+03"
"290","10019","IFRS","44950710","1990","3.557450e+04","-5.272719e-01","-6.677686e-07"," 7.031781e+04"
"291","10019","IFRS","44950710","1991","3.278713e+04","-5.769274e-02","-1.160268e-01"," 7.035823e+04"
"292","10019","IFRS","44950710","1992","4.361700e+04"," 3.673453e-01","-3.731504e-01"," 6.164597e+04"
"293","10019","IFRS","44950710","1993","4.059450e+04","-7.462741e-02"," 3.059970e-03"," 5.879810e+04"
"294","10019","IFRS","44950710","1994","5.006500e+04"," 2.258070e-01"," 2.538263e-01"," 6.330341e+04"
"295","10019","IFRS","44950710","1995","5.061600e+04","-2.631639e-02","-5.438608e-01"," 5.736412e+04"
"296","10019","IFRS","44950710","1996","8.530200e+04"," 7.027033e-01","-5.701774e-01"," 4.844962e+04"
"297","10019","IFRS","44950710","1997","1.271775e+05"," 4.815799e-01","-4.473722e-01"," 4.353035e+04"
"298","10019","IFRS","44950710","1998","3.796200e+04","-7.016132e-01","-4.561449e-01"," 4.354836e+04"
"299","10019","IFRS","44950710","1999","8.277413e+04"," 1.175671e+00","-3.333350e-01"," 4.335552e+04"
"300","10019","IFRS","44950710","2000","2.894500e+04","-6.521734e-01"," 1.351298e-02"," 5.171040e+04"
"301","10019","IFRS","44950710","2001","1.035250e+04","-6.428574e-01"," 6.799996e-01"," 7.520328e+04"
"302","10019","IFRS","44950710","2002","1.109788e+04"," 7.200079e-02"," 1.409067e+00"," 9.693605e+04"
"303","10020","KEYC","49307510","1986","2.102500e+05"," 4.679850e-01","-7.652050e-02"," 1.046697e+05"
"304","10020","KEYC","49307510","1987","3.451200e+05"," 2.469569e-01"," 5.759306e-01"," 9.183834e+04"
"305","10020","KEYC","49307510","1988","2.991448e+05","-1.709674e-01","-2.500005e-01"," 2.343167e+04"
"306","10020","KEYC","49307510","1989","2.802060e+05","-4.804137e-02","-6.347828e-01"," 1.621606e+04"
"307","10020","KEYC","49307510","1990","2.300625e+05","-1.232166e-01"," 1.206901e-01"," 1.348320e+05"
"308","10020","KEYC","49307510","1991","3.486525e+05"," 3.492010e-01"," 2.613458e-01"," 1.661420e+05"
"309","10020","KEYC","49307510","1992","5.572158e+05"," 6.217885e-01"," 5.142033e-01"," 2.148910e+05"
"310","10020","KEYC","49307510","1993","5.817088e+05"," 5.098497e-02"," 3.592409e-01"," 2.802410e+05"
"311","10021","BIRI","10488220","1986","6.500000e+03","-3.103446e-01"," 2.297096e-01"," 3.249498e+05"
"312","10021","BIRI","10488220","1987","3.737500e+03","-4.250003e-01","-1.042530e-01"," 2.542347e+05"
"313","10021","BIRI","10488220","1988","4.062500e+03"," 8.695599e-02"," 2.264595e-01"," 2.849951e+05"
"314","10021","BIRI","10488220","1989","2.275000e+03","-4.399994e-01"," 9.265869e-01"," 3.398140e+05"
"315","10021","BIRI","10488220","1990","1.031250e+03","-5.714283e-01"," 0.000000e+00"," 9.392500e+03"
"316","10021","BIRI","10488220","1991","1.031250e+03"," 6.617521e-07","-2.982448e-01"," 9.426166e+03"
"317","10021","BIRI","10488220","1992","6.768750e+02","-3.666669e-01","-5.964907e-01"," 7.507183e+03"
"318","10021","BIRI","10488220","1993","7.415625e+02","-5.394735e-01","-5.614031e-01"," 6.161250e+03"
"319","10021","BIRI","10488220","1994","7.966500e+03"," 9.742857e+00","-7.543865e-01"," 5.426777e+03"
"320","10021","BIRI","10488220","1995","3.051000e+03","-6.170215e-01","-5.999996e-01"," 1.777411e+03"
"321","10022","","00299090","1926","1.142400e+04"," 2.045748e-02","-5.999997e-01"," 1.578576e+03"
"322","10022","","00299090","1927","1.216800e+04"," 3.228487e-01","-7.466671e-01"," 1.626233e+03"
"323","10022","","00299090","1928","1.414400e+04"," 3.263378e-01","-8.533332e-01"," 2.041723e+03"
"324","10022","","00299090","1929","1.180000e+04","-1.384774e-01"," 3.200018e-01"," 2.709439e+03"
"325","10022","","00299090","1930","1.170000e+04"," 7.651326e-02","1.089287e+00","1.190250e+04"
"326","10022","","00299090","1931","4.700000e+03","-5.381519e-01","9.452163e-01","1.137109e+04"
"327","10022","","00299090","1932","4.575000e+03"," 1.273389e-01","1.117839e+00","1.099882e+04"
"328","10022","","00299090","1933","6.912500e+03"," 8.946452e-01","1.423587e+00","1.177825e+04"
"329","10022","","00299090","1934","1.190000e+04"," 8.493385e-01","1.291047e+00","1.219666e+04"
"330","10022","","00299090","1935","1.592500e+04"," 3.026725e-01","1.400038e+00","1.222000e+04"
"331","10022","","00299090","1936","1.742300e+04"," 1.345122e-01","6.237567e-01","1.174506e+04"
"332","10022","","00299090","1937","8.253000e+03","-4.842490e-01","6.856120e-01","1.062128e+04"
"333","10022","","00299090","1938","7.794500e+03"," 4.870893e-02","1.334653e+00","1.010023e+04"
"334","10022","","00299090","1939","5.764000e+03","-1.832405e-01","2.445908e+00","9.999699e+03"
"335","10022","","00299090","1940","3.138000e+03","-4.107445e-01","-1.098945e-02"," 1.589656e+04"
"336","10022","","00299090","1941","2.353500e+03","-1.750443e-01"," 1.888842e-01"," 2.401302e+04"
"337","10022","","00299090","1942","4.713188e+03"," 1.267963e+00","-3.509499e-01"," 2.219054e+04"
"338","10022","","00299090","1943","6.723750e+03"," 6.049330e-01","-3.689862e-01"," 1.870093e+04"
"339","10022","","00299090","1944","8.787500e+03"," 4.514111e-01","-4.816479e-01"," 1.610282e+04"
"340","10022","","00299090","1945","1.770000e+04"," 1.143905e+00","-6.762337e-01"," 1.404729e+04"
"341","10022","","00299090","1946","2.087125e+04"," 2.780838e-01","-7.287815e-01"," 1.232004e+04"
"342","10022","","00299090","1947","1.555400e+04","-2.052285e-01","-4.571005e-01"," 1.111816e+04"
"343","10022","","00299090","1948","9.191000e+03","-3.605056e-01","-7.846634e-02"," 1.060038e+04"
"344","10022","","00299090","1949","1.131200e+04"," 3.173750e-01"," 2.778005e-01"," 1.031281e+04"
"345","10022","","00299090","1950","1.113525e+04"," 1.562525e-02"," 2.383664e-02"," 1.739910e+04"
"346","10022","","00299090","1951","1.025150e+04","-1.897173e-02"," 2.461587e-01"," 3.136763e+04"
"347","10022","","00299090","1952","8.660750e+03","-8.748671e-02"," 3.421519e-02"," 2.815861e+04"
"348","10022","","00299090","1953","9.841000e+03"," 1.399318e-01","-3.431554e-01"," 2.416485e+04"
"349","10022","","00299090","1954","1.343675e+04"," 4.585936e-01","-1.546704e-01"," 2.119058e+04"
"350","10022","","00299090","1955","1.173350e+04","-1.131175e-01","-1.120639e-01"," 1.927679e+04"
"351","10022","","00299090","1956","9.273250e+03","-1.625628e-01","-1.685647e-01"," 1.809408e+04"
"352","10022","","00299090","1957","1.060500e+04"," 2.098119e-01","-2.578326e-01"," 1.696670e+04"
"353","10022","","00299090","1958","1.571813e+04"," 5.512583e-01","-1.220723e-01"," 1.621811e+04"
"354","10022","","00299090","1959","2.113375e+04"," 3.778494e-01"," 3.288758e-01"," 1.576754e+04"
"355","10022","","00299090","1960","2.171013e+04"," 3.669570e-02","-4.964390e-07"," 1.182812e+04"
"356","10023","","00035210","1973","1.867500e+03","-3.315218e-01","-1.731975e-01"," 1.086591e+04"
"357","10024","DOCX","25590410","1986","1.535825e+04"," 1.219516e-01","-1.072144e-02"," 1.070030e+04"
"358","10024","DOCX","25590410","1987","7.797563e+03","-5.434781e-01"," 6.337208e-01"," 1.161045e+04"
"359","10024","DOCX","25590410","1988","8.386875e+03","-2.857141e-01"," 1.062842e+00"," 1.352513e+04"
"360","10024","DOCX","25590410","1989","4.960313e+03","-4.999998e-01"," 0.000000e+00"," 0.000000e+00"
"361","10024","DOCX","25590410","1990","1.947813e+03","-6.666670e-01"," 0.000000e+00"," 0.000000e+00"
"362","10024","DOCX","25590410","1991","3.263813e+03"," 1.999985e-01","-2.127700e-02"," 2.888400e+03"
"363","10024","DOCX","25590410","1992","1.914916e+03","-4.166662e-01"," 9.999969e-02"," 1.099574e+04"
"364","10025","AEPI","00103110","1986","2.404800e+04","-3.904763e-01"," 4.545446e-02"," 1.541253e+04"
"365","10025","AEPI","00103110","1987","2.481600e+04"," 3.125037e-02","-5.000008e-01"," 1.467053e+04"
"366","10025","AEPI","00103110","1988","3.851775e+04"," 5.454553e-01","-6.590914e-01"," 1.317784e+04"
"367","10025","AEPI","00103110","1989","7.037363e+04"," 7.499995e-01","-8.295459e-01"," 1.231262e+04"
"368","10025","AEPI","00103110","1990","3.760313e+04","-4.705877e-01","-6.666661e-01"," 4.834950e+03"
"369","10025","AEPI","00103110","1991","6.742400e+04"," 7.777757e-01","-5.999995e-01"," 4.531335e+03"
"370","10025","AEPI","00103110","1992","6.046250e+04","-1.071414e-01"," 7.920777e-02"," 3.392497e+04"
"371","10025","AEPI","00103110","1993","8.893225e+04"," 4.663661e-01","-3.761434e-01"," 3.381412e+04"
"372","10025","AEPI","00103110","1994","1.353870e+05"," 5.171343e-01","-3.944934e-01"," 2.974507e+04"
"373","10025","AEPI","00103110","1995","1.057100e+05"," 1.505303e-01","-2.752224e-02"," 2.987255e+04"
"374","10025","AEPI","00103110","1996","3.921500e+05"," 1.499999e+00"," 6.513676e-01"," 3.559356e+04"
"375","10025","AEPI","00103110","1997","2.225161e+05","-4.386372e-01","-5.000013e-01"," 5.854105e+04"
"376","10025","AEPI","00103110","1998","1.582965e+05","-2.955461e-01","-1.406253e-01"," 5.709735e+04"
"377","10025","AEPI","00103110","1999","1.920950e+05"," 1.839075e-01","-2.187506e-01"," 5.643661e+04"
"378","10025","AEPI","00103110","2000","3.401166e+05"," 7.354369e-01"," 1.768470e-01"," 6.101941e+04"
"379","10025","AEPI","00103110","2001","1.867442e+05","-4.638330e-01"," 5.839824e-01"," 7.221123e+04"
"380","10025","AEPI","00103110","2002","1.030177e+05","-4.545067e-01"," 2.272824e-02"," 1.091936e+05"
"381","10025","AEPI","00103110","2003","7.963580e+04","-2.548589e-01"," 1.423914e+00"," 1.841645e+05"
"382","10025","AEPI","00103110","2004","1.239738e+05"," 5.145275e-01"," 3.695611e-01"," 2.332564e+05"
"383","10025","AEPI","00103110","2005","2.138250e+05"," 6.949144e-01","-5.435092e-02"," 2.213499e+05"
"384","10025","AEPI","00103110","2006","4.204027e+05"," 1.132400e+00"," 7.607971e-02"," 2.221612e+05"
"385","10025","AEPI","00103110","2007","2.192685e+05","-3.995515e-01","-2.798040e-03"," 3.393238e+05"
"386","10025","AEPI","00103110","2008","1.186650e+05","-4.507970e-01","-4.659161e-01"," 2.769861e+05"
"387","10025","AEPI","00103110","2009","2.622946e+05"," 1.177474e+00","-7.082727e-01"," 2.451055e+05"
"388","10025","AEPI","00103110","2010","1.594368e+05","-3.220994e-01"," 1.129888e-03"," 8.037991e+04"
"389","10025","AEPI","00103110","2011","1.545435e+05"," 8.477838e-02"," 4.894483e-01"," 9.257042e+04"
"390","10025","AEPI","00103110","2012","3.276011e+05"," 1.104086e+00"," 1.563823e+00"," 1.305207e+05"
"391","10025","AEPI","00103110","2013","2.959008e+05","-1.080525e-01"," 3.930693e+00"," 1.952650e+05"
"392","10025","AEPI","00103110","2014","2.954601e+05"," 1.007000e-01","-7.497624e-03"," 2.138741e+05"
"393","10025","AEPI","00103110","2015","3.936965e+05"," 3.267432e-01","-4.179118e-01"," 1.523294e+05"
"394","10025","AEPI","00103110","2016","5.937354e+05"," 5.236073e-01"," 3.173559e-01"," 1.701319e+05"
"395","10026","JJSF","46603210","1986","2.845050e+04","-2.200007e-01","-1.172089e-01"," 1.742657e+05"
"396","10026","JJSF","46603210","1987","4.286200e+04"," 4.871813e-01"," 9.234758e-03"," 1.562893e+05"
"397","10026","JJSF","46603210","1988","7.132125e+04"," 5.689666e-01"," 1.142213e+00"," 2.469318e+05"
"398","10026","JJSF","46603210","1989","1.034798e+05"," 8.791254e-02"," 8.442290e-01"," 3.159759e+05"
"399","10026","JJSF","46603210","1990","6.489788e+04","-3.636360e-01"," 1.016679e+00"," 2.824262e+05"
"400","10026","JJSF","46603210","1991","1.518908e+05"," 8.095244e-01"," 1.544830e+00"," 2.897588e+05"
"401","10026","JJSF","46603210","1992","9.184500e+04","-3.684207e-01","-1.418544e-02"," 3.452375e+04"
"402","10026","JJSF","46603210","1993","2.132831e+05"," 1.291669e+00","-1.549295e-01"," 3.878156e+04"
"403","10026","JJSF","46603210","1994","1.093680e+05","-4.363640e-01"," 2.253565e-01"," 4.334640e+04"
"404","10026","JJSF","46603210","1995","9.911000e+04","-5.376359e-02"," 9.647972e-01"," 4.875020e+04"
"405","10026","JJSF","46603210","1996","1.181250e+05"," 2.272727e-01"," 9.859243e-01"," 6.346403e+04"
"406","10026","JJSF","46603210","1997","1.452790e+05"," 2.129609e-01","-3.823594e-01"," 6.868223e+04"
"407","10026","JJSF","46603210","1998","2.037691e+05"," 3.664124e-01"," 1.078333e-01"," 9.314493e+04"
"408","10026","JJSF","46603210","1999","1.848485e+05","-8.379844e-02","-2.843216e-01"," 9.916702e+04"
"409","10026","JJSF","46603210","2000","1.414940e+05","-1.798780e-01"," 5.882230e-01"," 1.130104e+05"
"410","10026","JJSF","46603210","2001","2.115903e+05"," 4.542771e-01","-9.805326e-02"," 1.190253e+05"
"411","10026","JJSF","46603210","2002","3.179975e+05"," 4.605339e-01"," 2.272710e-02"," 1.045160e+05"
"412","10026","JJSF","46603210","2003","3.316838e+05"," 5.740894e-02"," 1.170267e-01"," 1.043832e+05"
"413","10026","JJSF","46603210","2004","4.423487e+05"," 3.017721e-01"," 3.936180e-01"," 1.168199e+05"
"414","10026","JJSF","46603210","2005","5.435421e+05"," 2.235591e-01"," 8.936151e-01"," 1.341068e+05"
"415","10026","JJSF","46603210","2006","7.665210e+05"," 4.062428e-01"," 7.659551e-01"," 1.484594e+05"
"416","10026","JJSF","46603210","2007","5.852488e+05","-2.370101e-01"," 7.434392e-03"," 1.390393e+05"
"417","10026","JJSF","46603210","2008","6.573934e+05"," 1.611030e-01"," 5.099646e-01"," 1.739084e+05"
"418","10026","JJSF","46603210","2009","7.342250e+05"," 1.254223e-01"," 1.142660e+00"," 2.486724e+05"
"419","10026","JJSF","46603210","2010","8.944661e+05"," 2.193551e-01"," 3.283845e-02"," 3.396992e+05"
"420","10026","JJSF","46603210","2011","9.943114e+05"," 1.152746e-01"," 2.250496e-01"," 3.793746e+05"
"421","10026","JJSF","46603210","2012","1.199916e+06"," 2.103756e-01"," 5.854115e-01"," 4.285895e+05"
"422","10026","JJSF","46603210","2013","1.654950e+06"," 4.002945e-01"," 1.154202e+00"," 5.201871e+05"
"423","10026","JJSF","46603210","2014","2.031606e+06"," 2.444056e-01","-7.928487e-02"," 5.459578e+05"
"424","10026","JJSF","46603210","2015","2.179046e+06"," 8.679121e-02"," 2.762796e-01"," 5.471878e+05"
"425","10026","JJSF","46603210","2016","2.492873e+06"," 1.589314e-01"," 4.494513e-01"," 6.251912e+05"
"426","10027","TNII","87928510","1986","1.402500e+04","-2.747264e-01"," 8.006340e-01"," 6.839659e+05"
"427","10027","TNII","87928510","1987","6.375000e+03","-5.454541e-01","-2.008226e-02"," 9.812480e+05"
"428","10027","TNII","87928510","1988","7.012500e+03"," 9.999976e-02"," 2.332710e-01"," 1.051984e+06"
"429","10027","TNII","87928510","1989","1.556363e+04"," 1.227272e+00"," 6.879834e-01"," 1.254983e+06"
"430","10027","TNII","87928510","1990","1.715175e+04"," 1.020410e-01"," 1.114135e+00"," 1.432599e+06"
"431","10028","MINT","23323G10","1986","7.267000e+03","-5.555557e-01"," 1.250383e+00"," 1.596042e+06"
"432","10028","MINT","23323G10","1987","9.139625e+03"," 6.250110e-02","-6.178160e-07"," 1.853000e+04"
"433","10028","MINT","23323G10","1988","5.015063e+03","-5.882345e-01","-1.379320e-01"," 2.528290e+04"
"434","10028","MINT","23323G10","1989","1.579317e+03","-7.023808e-01","-6.551708e-01"," 1.906742e+04"
"435","10028","MINT","23323G10","1990","1.218438e+03","-4.399996e-01","-5.517255e-01"," 1.537133e+04"
"436","10028","MINT","23323G10","1991","1.337600e+04"," 9.857145e+00","-1.551712e-01"," 1.533130e+04"
"437","10028","DLS","23323G10","1992","7.735750e+03","-4.210523e-01"," 0.000000e+00"," 0.000000e+00"
"438","10028","DLS","23323G10","1993","1.356713e+04"," 7.727285e-01"," 2.777781e-01"," 1.670370e+04"
"439","10028","DLS","23323G10","1994","1.312650e+04","-7.692343e-02","-6.521739e-01"," 1.534304e+04"
"440","10028","DLS","23323G10","1995","7.287500e+03","-4.444443e-01","-6.739127e-01"," 1.325008e+04"
"441","10028","DLS","23323G10","1996","6.158250e+03","-1.500012e-01","-8.478254e-01"," 1.255921e+04"
"442","10028","DLS","23323G10","1997","1.192950e+04"," 1.588236e+00","-9.547101e-01"," 1.027045e+04"
"443","10028","DLS","23323G10","1998","1.586000e+04"," 3.863639e-01","-4.814806e-01"," 1.704668e+03"
"444","10028","DGSE","23323G10","1999","2.655000e+04"," 5.737716e-01"," 4.629651e+00"," 2.174566e+03"
"445","10028","DGSE","23323G10","2000","4.171800e+04"," 4.166663e-01"," 2.259253e+00"," 4.885406e+03"
"446","10028","DGSE","23323G10","2001","1.670420e+04","-6.000001e-01"," 5.222238e+00"," 6.013039e+03"
"447","10028","DGSE","23323G10","2002","5.232345e+03","-6.867652e-01"," 4.333355e+00"," 7.472637e+03"
"448","10028","DGSE","23323G10","2003","1.154555e+04"," 1.206574e+00"," 1.000003e-01"," 8.162000e+03"
"449","10028","DGSE","23323G10","2004","1.385466e+04"," 2.000001e-01","-3.333336e-01"," 7.640136e+03"
"450","10028","DGSE","23323G10","2005","9.776870e+03","-2.943262e-01"," 1.166652e+00"," 8.148861e+03"
"451","10028","DGSE","23323G10","2006","1.247902e+04"," 2.763819e-01"," 1.374998e+00"," 9.246051e+03"
"452","10028","DGC","23323G10","2007","5.197500e+04"," 1.066926e+00"," 3.000003e+00"," 1.100366e+04"
"453","10028","DGC","23323G10","2008","1.671780e+04","-6.761908e-01","-9.135024e-07"," 4.120675e+04"
"454","10028","DGSE","23323G10","2009","1.386594e+04","-1.705876e-01","-6.029638e-01"," 2.770433e+04"
"455","10028","DGSE","23323G10","2010","4.208952e+04"," 2.035461e+00","-8.708140e-01"," 1.807906e+04"
"456","10028","DGSE","23323G10","2011","8.381340e+04"," 7.453288e-01"," 4.680834e-02"," 1.187595e+04"
"457","10028","DGSE","23323G10","2012","6.611568e+04","-2.730929e-01"," 2.208756e-01"," 1.385466e+04"
"458","10028","DGSE","23323G10","2013","2.715248e+04","-5.893184e-01","-1.726984e-01"," 1.296454e+04"
"459","10028","DGSE","23323G10","2014","1.491328e+04","-4.529147e-01"," 7.228515e-02"," 1.252263e+04"
"460","10028","DGSE","23323G10","2015","4.057680e+03","-7.295086e-01","-6.666652e-02"," 4.977225e+04"
"461","10028","DGSE","23323G10","2016","1.536236e+04"," 2.757576e+00","-6.580012e-01"," 3.267489e+04"
"462","10029","AIFS","00136610","1986","2.607200e+04","-3.263167e-01","-7.199790e-01"," 2.218176e+04"
"463","10029","AIF","00136610","1987","1.818600e+04","-3.437494e-01","-1.139961e-01"," 2.442347e+04"
"464","10029","AIF","00136610","1988","1.724100e+04"," 1.255622e-06","-4.551518e-02"," 8.172648e+04"
"465","10029","AIF","00136610","1989","1.562750e+04","-9.523982e-02","-1.464511e-01"," 7.753135e+04"
"466","10029","AIF","00136610","1990","2.027988e+04"," 2.894733e-01","-6.582620e-01"," 5.538949e+04"
"467","10030","","00338690","1926","2.145000e+04","-3.995685e-02","-7.981371e-01"," 4.137583e+04"
"468","10030","","00338690","1927","2.859300e+04"," 4.126611e-01","-9.504088e-01"," 3.203888e+04"
"469","10030","","00338690","1928","3.115200e+04"," 1.505416e-01","-1.162900e-02"," 3.510000e+04"
"470","10030","","00338690","1929","3.247313e+04"," 2.172722e-02","-1.954020e-01"," 3.036297e+04"
"471","10030","","00338690","1930","2.277000e+04","-2.568251e-01","-4.942543e-01"," 2.657351e+04"
"472","10030","","00338690","1931","9.106000e+03","-5.190441e-01","-5.287340e-01"," 2.334342e+04"
"473","10030","","00338690","1932","6.216750e+03","-2.464841e-01","-5.632171e-01"," 2.101774e+04"
"474","10030","","00338690","1933","1.820700e+04"," 2.018568e+00"," 0.000000e+00"," 0.000000e+00"
"475","10030","","00338690","1934","1.790100e+04"," 1.305271e-02","1.106667e+00","2.499120e+04"
"476","10030","","00338690","1935","2.601000e+04"," 2.244259e-01","8.508028e-01","2.111907e+04"
"477","10030","","00338690","1936","4.222800e+04"," 8.375125e-01","1.169510e+00","3.346780e+04"
"478","10030","","00338690","1937","3.268250e+04","-4.080615e-01","1.336556e+00","3.610637e+04"
"479","10030","","00338690","1938","3.969963e+04"," 2.501376e-01","1.363658e+00","3.692874e+04"
"480","10030","","00338690","1939","3.422050e+04","-1.115343e-01","1.029178e+00","3.662234e+04"
"481","10030","","00338690","1940","2.922200e+04","-9.187967e-02","5.680197e-01","3.464410e+04"
"482","10030","","00338690","1941","2.191650e+04","-1.782074e-01","3.704805e-01","3.109779e+04"
"483","10030","","00338690","1942","2.076300e+04"," 7.507244e-02","1.117023e+00","2.931145e+04"
"484","10030","","00338690","1943","3.037550e+04"," 6.932551e-01","1.144783e+00","2.798917e+04"
"485","10030","","00338690","1944","3.518175e+04"," 1.781841e-01"," 1.558831e-01"," 2.906235e+04"
"486","10030","","00338690","1945","4.075700e+04"," 3.118479e-01"," 4.788410e-01"," 3.279317e+04"
"487","10030","","00338690","1946","4.556700e+04","-2.456983e-01","-6.401607e-03"," 3.550070e+04"
"488","10030","","00338690","1947","4.096050e+04","-2.959749e-02"," 2.293862e-01"," 3.382506e+04"
"489","10030","","00338690","1948","3.174750e+04","-1.686878e-01"," 1.002375e-01"," 3.385784e+04"
"490","10030","","00338690","1949","3.336600e+04"," 1.183403e-01","-2.364867e-02"," 3.298097e+04"
"491","10030","","00338690","1950","4.301800e+04"," 8.771481e-01","-1.897125e-01"," 3.191460e+04"
"492","10030","","00338690","1951","4.462125e+04"," 1.811603e-01","-1.798027e-01"," 3.046007e+04"
"493","10030","","00338690","1952","4.229438e+04"," 2.224918e-02"," 2.132482e-01"," 3.021680e+04"
"494","10030","","00338690","1953","3.832500e+04","-1.770282e-02"," 4.719138e-01"," 3.044987e+04"
"495","10030","","00338690","1954","3.877500e+04"," 7.442491e-02"," 4.717746e-03"," 4.034366e+04"
"496","10030","","00338690","1955","4.515100e+04"," 2.210806e-01","-8.194134e-02"," 4.285467e+04"
"497","10030","","00338690","1956","5.446588e+04"," 2.371054e-01","-9.346266e-02"," 4.285100e+04"
"498","10030","","00338690","1957","5.256825e+04","-2.780141e-01","-2.379308e-01"," 4.143832e+04"
"499","10030","","00338690","1958","7.276200e+04"," 5.861910e-01","-1.698998e-01"," 3.924020e+04"
"500","10030","","00338690","1959","8.120000e+04"," 1.586241e-01"," 2.097564e-01"," 3.854946e+04"
"501","10030","","00338690","1960","6.243613e+04","-1.858092e-01"," 3.288831e-01"," 3.939926e+04"
"502","10030","","00338690","1961","7.670400e+04"," 2.895543e-01"," 3.317854e-01"," 3.994407e+04"
"503","10030","ABK","00338690","1962","7.967400e+04"," 9.645156e-02"," 3.440000e-01"," 4.012484e+04"
"504","10030","ABK","00338690","1963","9.666800e+04"," 1.096230e-01"," 4.120499e-01"," 3.997546e+04"
"505","10030","ABK","00338690","1964","1.100219e+05"," 1.931870e-01","-3.067502e-03"," 4.462470e+04"
"506","10030","ABK","00338690","1965","1.154375e+05"," 1.010739e-01"," 1.593742e-01"," 4.748674e+04"
"507","10030","ABK","00338690","1966","1.044200e+05","-4.423710e-02","-1.718297e-02"," 5.106011e+04"
"508","10030","ABK","00338690","1967","1.063463e+05"," 6.513412e-02"," 3.449833e-01"," 5.515507e+04"
"509","10030","ABK","00338690","1968","1.757025e+05"," 7.088898e-01"," 5.484713e-01"," 6.142201e+04"
"510","10031","ANTQ","00035410","1984","8.049000e+03","-4.418598e-01"," 2.707249e-01"," 6.295871e+04"
"511","10031","ANTQ","00035410","1985","1.257656e+04"," 5.624990e-01"," 6.381685e-01"," 6.491170e+04"
